origem,alvo,h,modelo,y_true,q10,q20,q30,q40,q50,q60,q70,q80,q90,media
2018-10-01,2018-11-01,1,ar1,-0.010649,-0.031081,-0.023197,-0.019929,-0.013197,-0.006676,-0.004208,-0.000345,0.013296,0.018003,-0.007898
2018-10-01,2018-12-01,2,portgdp_ols,-0.038643,-0.082631,-0.071116,-0.063135,-0.051335,-0.046749,-0.038788,-0.034596,-0.019652,-0.004101,-0.045386
2018-10-01,2018-12-01,2,rw,-0.038643,-0.036062,-0.022501,-0.014932,-0.011426,-0.005876,-0.000335,0.010731,0.023028,0.029783,-0.005831
2018-10-01,2018-12-01,2,sazonal_naive,-0.038643,0.016449,0.043823,0.065713,0.084716,0.108204,0.133378,0.139947,0.162560,0.175028,0.064193
2018-10-01,2018-12-01,2,ar1,-0.038643,-0.040392,-0.029951,-0.025624,-0.016709,-0.008074,-0.004806,0.000310,0.018372,0.024605,-0.009693
2018-11-01,2018-12-01,1,portgdp_ols,-0.038643,-0.082024,-0.069872,-0.061756,-0.050556,-0.045811,-0.037997,-0.034290,-0.020054,-0.004361,-0.044798
2018-11-01,2018-12-01,1,rw,-0.038643,-0.032002,-0.022245,-0.016975,-0.015466,-0.011167,-0.007481,0.000865,0.009545,0.014358,-0.010649
2018-11-01,2018-12-01,1,sazonal_naive,-0.038643,0.008511,0.037012,0.055617,0.079157,0.105177,0.130358,0.139088,0.161496,0.174958,0.064193
2018-11-01,2018-12-01,1,ar1,-0.038643,-0.034899,-0.027273,-0.023731,-0.015713,-0.012198,-0.008738,-0.004987,0.008964,0.013619,-0.012147
2018-11-01,2019-01-01,2,portgdp_ols,-0.021215,-0.084073,-0.071922,-0.063805,-0.052606,-0.047861,-0.040046,-0.036339,-0.022103,-0.006410,-0.046847
2018-11-01,2019-01-01,2,rw,-0.021215,-0.040847,-0.027048,-0.019595,-0.017462,-0.011381,-0.006169,0.005635,0.017909,0.024715,-0.010649
2018-11-01,2019-01-01,2,sazonal_naive,-0.021215,-0.023841,0.004660,0.023266,0.046805,0.072825,0.098007,0.106737,0.129144,0.142606,0.031841
2018-11-01,2019-01-01,2,ar1,-0.021215,-0.043569,-0.033473,-0.028783,-0.018168,-0.013515,-0.008934,-0.003967,0.014502,0.020665,-0.013447
2018-12-01,2019-01-01,1,portgdp_ols,-0.021215,-0.083436,-0.070657,-0.062214,-0.051695,-0.047124,-0.040122,-0.036462,-0.022529,-0.006707,-0.046690
2018-12-01,2019-01-01,1,rw,-0.021215,-0.062723,-0.051005,-0.045290,-0.043569,-0.039647,-0.036162,-0.027326,-0.018714,-0.013813,-0.038643
2018-12-01,2019-01-01,1,sazonal_naive,-0.021215,-0.030126,-0.010558,0.019831,0.041213,0.072216,0.094987,0.105960,0.128079,0.142537,0.031841
2018-12-01,2019-01-01,1,ar1,-0.021215,-0.061757,-0.052194,-0.048808,-0.042693,-0.038006,-0.033122,-0.029675,-0.016025,-0.010716,-0.036965
2018-12-01,2019-02-01,2,portgdp_ols,-0.010690,-0.091579,-0.078800,-0.070357,-0.059838,-0.055268,-0.048266,-0.044606,-0.030672,-0.014850,-0.054834
2018-12-01,2019-02-01,2,rw,-0.010690,-0.072697,-0.056125,-0.048043,-0.045609,-0.040063,-0.035135,-0.022638,-0.010459,-0.003528,-0.038643
2018-12-01,2019-02-01,2,sazonal_naive,-0.010690,-0.048174,-0.028606,0.001784,0.023165,0.054168,0.076939,0.087912,0.110031,0.124489,0.013793
