origem,alvo,h,modelo,y_true,q10,q20,q30,q40,q50,q60,q70,q80,q90,media
2019-01-01,2019-02-01,1,ens_media,-0.010690,-0.053733,-0.045191,-0.040244,-0.034787,-0.028730,-0.024539,-0.020231,-0.010660,-0.004342,-0.029455
2019-01-01,2019-03-01,2,ardl,-0.031579,-0.064765,-0.053960,-0.044922,-0.040118,-0.029666,-0.023071,-0.016183,-0.006034,0.003207,-0.031383
2019-01-01,2019-03-01,2,ar1,-0.031579,-0.054854,-0.042378,-0.037750,-0.027819,-0.021578,-0.016665,-0.011717,0.004093,0.012152,-0.021890
2019-01-01,2019-03-01,2,ens_mediana,-0.031579,-0.059810,-0.048169,-0.041336,-0.033969,-0.025622,-0.019868,-0.013950,-0.000971,0.007680,-0.026636
2019-01-01,2019-03-01,2,ens_media,-0.031579,-0.059810,-0.048169,-0.041336,-0.033969,-0.025622,-0.019868,-0.013950,-0.000971,0.007680,-0.026636
2019-02-01,2019-03-01,1,ardl,-0.031579,-0.043664,-0.035110,-0.028980,-0.025268,-0.018283,-0.014233,-0.006385,-0.001578,0.006568,-0.019304
2019-02-01,2019-03-01,1,ar1,-0.031579,-0.037249,-0.027874,-0.023964,-0.016064,-0.010735,-0.008013,-0.002815,0.006173,0.013060,-0.012260
2019-02-01,2019-03-01,1,ens_mediana,-0.031579,-0.040456,-0.031492,-0.026472,-0.020666,-0.014509,-0.011123,-0.004600,0.002297,0.009814,-0.015782
2019-02-01,2019-03-01,1,ens_media,-0.031579,-0.040456,-0.031492,-0.026472,-0.020666,-0.014509,-0.011123,-0.004600,0.002297,0.009814,-0.015782
2019-02-01,2019-04-01,2,ardl,-0.028599,-0.041752,-0.029655,-0.020986,-0.015736,-0.005857,-0.000130,0.010969,0.017767,0.029286,-0.007302
2019-02-01,2019-04-01,2,ar1,-0.028599,-0.046638,-0.034250,-0.029082,-0.018642,-0.011601,-0.008004,-0.001135,0.010742,0.019843,-0.013616
2019-02-01,2019-04-01,2,ens_mediana,-0.028599,-0.044195,-0.031952,-0.025034,-0.017189,-0.008729,-0.004067,0.004917,0.014254,0.024565,-0.010459
2019-02-01,2019-04-01,2,ens_media,-0.028599,-0.044195,-0.031952,-0.025034,-0.017189,-0.008729,-0.004067,0.004917,0.014254,0.024565,-0.010459
2019-03-01,2019-04-01,1,ardl,-0.028599,-0.036692,-0.027995,-0.023018,-0.019628,-0.011573,-0.007406,-0.000583,0.004978,0.013356,-0.012752
2019-03-01,2019-04-01,1,ar1,-0.028599,-0.055149,-0.046349,-0.042860,-0.035935,-0.030185,-0.026334,-0.021872,-0.012908,-0.005076,-0.030682
2019-03-01,2019-04-01,1,ens_mediana,-0.028599,-0.045920,-0.037172,-0.032939,-0.027781,-0.020879,-0.016870,-0.011227,-0.003965,0.004140,-0.021717
2019-03-01,2019-04-01,1,ens_media,-0.028599,-0.045920,-0.037172,-0.032939,-0.027781,-0.020879,-0.016870,-0.011227,-0.003965,0.004140,-0.021717
2019-03-01,2019-05-01,2,ardl,0.088770,-0.047569,-0.035270,-0.028232,-0.023437,-0.012046,-0.006153,0.003497,0.011361,0.023209,-0.013714
2019-03-01,2019-05-01,2,ar1,0.088770,-0.062206,-0.050590,-0.045984,-0.036843,-0.029253,-0.024170,-0.018279,-0.006447,0.003892,-0.029910
2019-03-01,2019-05-01,2,ens_mediana,0.088770,-0.054888,-0.042930,-0.037108,-0.030140,-0.020650,-0.015162,-0.007391,0.002457,0.013550,-0.021812
2019-03-01,2019-05-01,2,ens_media,0.088770,-0.054888,-0.042930,-0.037108,-0.030140,-0.020650,-0.015162,-0.007391,0.002457,0.013550,-0.021812
2019-04-01,2019-05-01,1,ardl,0.088770,-0.045014,-0.036360,-0.031151,-0.028188,-0.020205,-0.015704,-0.009317,-0.003153,0.004862,-0.021073
2019-04-01,2019-05-01,1,ar1,0.088770,-0.052412,-0.043666,-0.040200,-0.031764,-0.026081,-0.024116,-0.020273,-0.011396,-0.002705,-0.028073
2019-04-01,2019-05-01,1,ens_mediana,0.088770,-0.048713,-0.040013,-0.035676,-0.029976,-0.023143,-0.019910,-0.014795,-0.007275,0.001078,-0.024573
2019-04-01,2019-05-01,1,ens_media,0.088770,-0.048713,-0.040013,-0.035676,-0.029976,-0.023143,-0.019910,-0.014795,-0.007275,0.001078,-0.024573
2019-04-01,2019-06-01,2,ardl,-0.040000,-0.045104,-0.032865,-0.025500,-0.021309,-0.010019,-0.003654,0.005378,0.014096,0.025431,-0.011247
2019-04-01,2019-06-01,2,ar1,-0.040000,-0.059748,-0.048203,-0.043628,-0.032492,-0.024990,-0.022397,-0.017324,-0.005607,0.005865,-0.027621
2019-04-01,2019-06-01,2,ens_mediana,-0.040000,-0.052426,-0.040534,-0.034564,-0.026901,-0.017504,-0.013026,-0.005973,0.004245,0.015648,-0.019434
2019-04-01,2019-06-01,2,ens_media,-0.040000,-0.052426,-0.040534,-0.034564,-0.026901,-0.017504,-0.013026,-0.005973,0.004245,0.015648,-0.019434
2019-05-01,2019-06-01,1,ardl,-0.040000,0.016109,0.023223,0.028149,0.031386,0.038883,0.044462,0.053846,0.057372,0.065532,0.040551
2019-05-01,2019-06-01,1,ar1,-0.040000,0.049024,0.057385,0.061382,0.069341,0.074986,0.077458,0.082982,0.093893,0.100144,0.075191
2019-05-01,2019-06-01,1,ens_mediana,-0.040000,0.032567,0.040304,0.044765,0.050363,0.056934,0.060960,0.068414,0.075633,0.082838,0.057871
2019-05-01,2019-06-01,1,ens_media,-0.040000,0.032567,0.040304,0.044765,0.050363,0.056934,0.060960,0.068414,0.075633,0.082838,0.057871
2019-05-01,2019-07-01,2,ardl,-0.042025,0.007307,0.017367,0.024333,0.028911,0.039513,0.047403,0.060674,0.065660,0.077201,0.041873
2019-05-01,2019-07-01,2,ar1,-0.042025,0.028980,0.040010,0.045284,0.055785,0.063233,0.066495,0.073783,0.088179,0.096427,0.063504
2019-05-01,2019-07-01,2,ens_mediana,-0.042025,0.018143,0.028689,0.034809,0.042348,0.051373,0.056949,0.067229,0.076920,0.086814,0.052688
2019-05-01,2019-07-01,2,ens_media,-0.042025,0.018143,0.028689,0.034809,0.042348,0.051373,0.056949,0.067229,0.076920,0.086814,0.052688
2019-06-01,2019-07-01,1,ardl,-0.042025,0.002516,0.006276,0.014250,0.018111,0.027102,0.032503,0.039039,0.043989,0.055119,0.026498
2019-06-01,2019-07-01,1,ar1,-0.042025,-0.062796,-0.055092,-0.050914,-0.046415,-0.035156,-0.030127,-0.026127,-0.016536,-0.007085,-0.036598
2019-06-01,2019-07-01,1,ens_mediana,-0.042025,-0.030140,-0.024408,-0.018332,-0.014152,-0.004027,0.001188,0.006456,0.013727,0.024017,-0.005050
2019-06-01,2019-07-01,1,ens_media,-0.042025,-0.030140,-0.024408,-0.018332,-0.014152,-0.004027,0.001188,0.006456,0.013727,0.024017,-0.005050
2019-06-01,2019-08-01,2,ardl,-0.024085,-0.040103,-0.034785,-0.023509,-0.018049,-0.005334,0.002305,0.011549,0.018549,0.034288,-0.006187
2019-06-01,2019-08-01,2,ar1,-0.024085,-0.067153,-0.057388,-0.052093,-0.046392,-0.032121,-0.025748,-0.020678,-0.008522,0.003455,-0.033949
2019-06-01,2019-08-01,2,ens_mediana,-0.024085,-0.053628,-0.046086,-0.037801,-0.032220,-0.018727,-0.011722,-0.004565,0.005013,0.018872,-0.020068
2019-06-01,2019-08-01,2,ens_media,-0.024085,-0.053628,-0.046086,-0.037801,-0.032220,-0.018727,-0.011722,-0.004565,0.005013,0.018872,-0.020068
2019-07-01,2019-08-01,1,ardl,-0.024085,-0.050747,-0.041144,-0.035835,-0.032304,-0.026225,-0.019429,-0.011073,-0.006863,0.003391,-0.024383
2019-07-01,2019-08-01,1,ar1,-0.024085,-0.064212,-0.056444,-0.052422,-0.047166,-0.036802,-0.031893,-0.028097,-0.018160,-0.008713,-0.038283
2019-07-01,2019-08-01,1,ens_mediana,-0.024085,-0.057480,-0.048794,-0.044128,-0.039735,-0.031513,-0.025661,-0.019585,-0.012511,-0.002661,-0.031333
2019-07-01,2019-08-01,1,ens_media,-0.024085,-0.057480,-0.048794,-0.044128,-0.039735,-0.031513,-0.025661,-0.019585,-0.012511,-0.002661,-0.031333
2019-07-01,2019-09-01,2,ardl,0.005952,-0.046363,-0.032782,-0.025274,-0.020281,-0.011684,-0.002073,0.009744,0.015698,0.030199,-0.009079
2019-07-01,2019-09-01,2,ar1,0.005952,-0.068238,-0.058391,-0.053291,-0.046628,-0.033490,-0.027268,-0.022455,-0.009857,0.002119,-0.035368
2019-07-01,2019-09-01,2,ens_mediana,0.005952,-0.057301,-0.045587,-0.039283,-0.033455,-0.022587,-0.014670,-0.006355,0.002921,0.016159,-0.022224
2019-07-01,2019-09-01,2,ens_media,0.005952,-0.057301,-0.045587,-0.039283,-0.033455,-0.022587,-0.014670,-0.006355,0.002921,0.016159,-0.022224
2019-08-01,2019-09-01,1,ardl,0.005952,-0.034871,-0.025643,-0.019651,-0.016413,-0.009735,-0.004685,0.003807,0.008255,0.018682,-0.008953
2019-08-01,2019-09-01,1,ar1,0.005952,-0.050089,-0.042235,-0.038179,-0.031889,-0.022777,-0.017550,-0.013201,-0.004285,0.005252,-0.024050
2019-08-01,2019-09-01,1,ens_mediana,0.005952,-0.042480,-0.033939,-0.028915,-0.024151,-0.016256,-0.011117,-0.004697,0.001985,0.011967,-0.016501
2019-08-01,2019-09-01,1,ens_media,0.005952,-0.042480,-0.033939,-0.028915,-0.024151,-0.016256,-0.011117,-0.004697,0.001985,0.011967,-0.016501
2019-08-01,2019-10-01,2,ardl,0.013685,-0.052904,-0.039853,-0.031379,-0.026800,-0.017356,-0.010214,0.001795,0.008086,0.022832,-0.016250
2019-08-01,2019-10-01,2,ar1,0.013685,-0.057010,-0.047060,-0.041922,-0.033954,-0.022410,-0.015788,-0.010280,0.001016,0.013098,-0.024023
2019-08-01,2019-10-01,2,ens_mediana,0.013685,-0.054957,-0.043457,-0.036650,-0.030377,-0.019883,-0.013001,-0.004242,0.004551,0.017965,-0.020136
2019-08-01,2019-10-01,2,ens_media,0.013685,-0.054957,-0.043457,-0.036650,-0.030377,-0.019883,-0.013001,-0.004242,0.004551,0.017965,-0.020136
2019-09-01,2019-10-01,1,ardl,0.013685,-0.036373,-0.027721,-0.021613,-0.017432,-0.011090,-0.005705,0.002893,0.006094,0.017210,-0.010557
2019-09-01,2019-10-01,1,ar1,0.013685,-0.026551,-0.018631,-0.014301,-0.007088,0.000609,0.006288,0.011060,0.019308,0.028825,-0.000144
2019-09-01,2019-10-01,1,ens_mediana,0.013685,-0.031462,-0.023176,-0.017957,-0.012260,-0.005241,0.000291,0.006976,0.012701,0.023018,-0.005350
