origem,alvo,h,modelo,y_true,q10,q20,q30,q40,q50,q60,q70,q80,q90,media
2024-10-01,2024-11-01,1,dfm_2f,0.024704,0.030991,0.051488,0.070266,0.089832,0.101531,0.109886,0.120911,0.139366,0.15499,0.097436
2024-11-01,2024-12-01,1,dfm_1f,0.00582,-0.070335,-0.047864,-0.022986,-0.002278,0.006528,0.019607,0.032847,0.040622,0.060623,0.004046
2024-11-01,2024-12-01,1,dfm_2f,0.00582,-0.034666,-0.014016,0.005863,0.026118,0.03544,0.04521,0.05399,0.073725,0.090232,0.032858
2024-12-01,2025-01-01,1,dfm_1f,0.018682,-0.067412,-0.044928,-0.020141,0.000616,0.007656,0.022114,0.035281,0.04247,0.062733,0.00678
2024-12-01,2025-01-01,1,dfm_2f,0.018682,-0.012741,0.006453,0.023923,0.044252,0.053806,0.063542,0.076404,0.092351,0.108282,0.052046
2025-01-01,2025-02-01,1,dfm_1f,0.012783,-0.068581,-0.046211,-0.020818,-0.000126,0.007921,0.020935,0.033874,0.040401,0.061279,0.00577
2025-01-01,2025-02-01,1,dfm_2f,0.012783,-0.002874,0.018375,0.036348,0.056257,0.065517,0.075673,0.088806,0.104414,0.11742,0.063862
2025-02-01,2025-03-01,1,dfm_1f,0.027397,-0.072546,-0.04976,-0.024635,-0.004167,0.005016,0.016972,0.029788,0.035645,0.056919,0.001623
2025-02-01,2025-03-01,1,dfm_2f,0.027397,-0.013686,0.006898,0.02696,0.042082,0.054027,0.063844,0.075272,0.090838,0.106246,0.052206
2025-03-01,2025-04-01,1,dfm_1f,0.024534,-0.076682,-0.054157,-0.028453,-0.007631,0.001601,0.012643,0.025918,0.031279,0.052678,-0.002359
2025-03-01,2025-04-01,1,dfm_2f,0.024534,-0.023454,-0.001363,0.017017,0.032661,0.043816,0.053856,0.065726,0.08091,0.096509,0.042799
2025-04-01,2025-05-01,1,dfm_1f,0.031809,-0.079407,-0.057058,-0.031006,-0.009753,-0.000519,0.010194,0.023201,0.028283,0.049722,-0.005052
2025-04-01,2025-05-01,1,dfm_2f,0.031809,-0.043732,-0.020194,-0.002093,0.01523,0.024534,0.033357,0.044238,0.062746,0.077287,0.022351
2025-05-01,2025-06-01,1,dfm_1f,-0.011418,-0.080107,-0.057969,-0.031688,-0.010236,-0.00045,0.010554,0.022347,0.028706,0.048725,-0.005679
2025-05-01,2025-06-01,1,dfm_2f,-0.011418,-0.038674,-0.017198,0.004497,0.017913,0.028907,0.037353,0.051052,0.065123,0.079533,0.027052
2025-06-01,2025-07-01,1,dfm_1f,0.001932,-0.079121,-0.057199,-0.030336,-0.010274,-0.000848,0.01051,0.022932,0.028727,0.049348,-0.005043
2025-06-01,2025-07-01,1,dfm_2f,0.001932,-0.041313,-0.020335,0.00114,0.016325,0.025446,0.034434,0.046334,0.061982,0.076457,0.02398
2025-07-01,2025-08-01,1,dfm_1f,0.011617,-0.078947,-0.057188,-0.029848,-0.009703,-4.5e-05,0.009403,0.022715,0.027952,0.049087,-0.005225
2025-07-01,2025-08-01,1,dfm_2f,0.011617,-0.045668,-0.025024,-0.00228,0.011857,0.020311,0.029759,0.04243,0.057416,0.071591,0.019474
2025-08-01,2025-09-01,1,dfm_1f,-0.001918,-0.080096,-0.05872,-0.030328,-0.011163,-0.000443,0.009251,0.021163,0.026441,0.047564,-0.006566
2025-08-01,2025-09-01,1,dfm_2f,-0.001918,-0.045968,-0.023601,-0.004683,0.009018,0.019404,0.02875,0.040342,0.056698,0.070161,0.01775
2025-09-01,2025-10-01,1,dfm_1f,-0.000959,-0.080104,-0.059064,-0.029571,-0.011495,-0.001372,0.008033,0.020692,0.026053,0.047161,-0.006892
2025-09-01,2025-10-01,1,dfm_2f,-0.000959,-0.050549,-0.02989,-0.006475,0.008896,0.017623,0.024369,0.03717,0.053558,0.069346,0.015601
2025-10-01,2025-11-01,1,dfm_1f,0.003857,-0.082096,-0.061338,-0.030669,-0.013613,-0.003083,0.005007,0.018136,0.023632,0.044749,-0.009205
2025-10-01,2025-11-01,1,dfm_2f,0.003857,-0.046332,-0.025352,-0.003183,0.010937,0.020061,0.029317,0.040123,0.056609,0.070619,0.018334
